"date","produced","destroyed","mining.value"
2015-02-08,2532718573065.54,1463269521405.51,987738945370.137
2015-02-09,2679325981975.45,1033656660747.52,796779522381.363
2015-02-10,2739038444779.85,755706409404.27,791056360579.466
2015-02-11,2715458836132.19,810534229502.68,842903385506.212
2015-02-12,2574264776092.03,838852700533.39,820600188354.107
2015-02-13,2537788244662.86,829197667949.57,823549237905.303
2015-02-14,2622968796445.19,1054716785012.38,905053639512.287
2015-02-15,2729146842672.66,1243724234843.1,995329819049.086
2015-02-16,2848733728553.97,885492114187.35,827834799044.886
2015-02-17,2615471770090.39,767281552544.5,684087741607.172
2015-02-18,2734691035450.13,845766456837.46,778389148734.168
2015-02-19,2777374862495.17,893818013950.19,844300398107.461
2015-02-20,2803960976183.73,971332969105.35,827722926775.309
2015-02-21,2548938561516.26,1255842482521.21,927440583322.119
2015-02-22,2704176527919.79,1446644405318.92,986445123688.688
2015-02-23,2606577915771.92,917511748188.01,730444316164.777
2015-02-24,2651641093176.72,836672124388.12,722664362840.129
2015-02-25,2709289571517.35,694328899590.12,649821931110.082
2015-02-26,2775845423267.23,888542565403.4,804999716292.536
2015-02-28,2870853744449.36,1171937296467.37,914621974242.183
2015-03-01,3128679146449.73,1258197729070.92,904293469119.897
2015-03-02,2854093110654.6,944851056703.01,753150926307.421
2015-03-03,2740306976368.02,757058384035.45,766786785393.992
2015-03-04,2410877993271.11,814518924762.9,781873577409.182
2015-03-05,2526427181645.16,860424160073.34,804611884166.226
2015-03-06,2502125753240.83,917407728560.39,768716020840.303
2015-03-07,2678570899765.58,1232126070592.05,904027914386.28
2015-03-08,2557922333365.09,1169429570586.64,901832333518.43
2015-03-09,2701299689167.12,987493439889.22,775028135768.134
2015-03-10,2568329147486.44,916410808101.24,767968541057.829
2015-03-12,2422713947582.46,800972363217.14,757790754123.909
2015-03-13,2411755102380.18,856143529814.23,757749554758.828
2015-03-14,2612265147178.82,1110395058886.78,856667277198.395
2015-03-15,2676699742478.55,1232948441054.38,895410348179.529
2015-03-16,2661340731969.6,876114557704.37,728260584171.104
2015-03-17,2813787982737.55,888750685207.55,743684302246.136
2015-03-18,2621034867357.06,809142449977.95,753402368191.695
2015-03-19,2675622867251.5,796305891404.64,752068681440.135
2015-03-20,2514537581234.69,761375704607.91,735846591475.889
2015-03-21,2628286238315.18,1133327496169.22,857536811134.009
2015-03-22,2725806689423.06,1178794148935.94,907458136141.275
2015-03-23,2646187172858.8,804769932418.55,735463467799.854
2015-03-24,2285753155297.92,716005050731.21,645043730833.793
2015-03-25,3235252120451.27,812782953389.7,724864524543.877
2015-03-26,3407203456191.64,822197841373.05,766712587245.692
2015-03-27,3007470082289.88,976170243434.07,717756904701.476
2015-03-28,3270688678769.76,1595099596949.15,867020759492.386
2015-03-29,3022385327394.72,1500507919234.63,906548989322.407
2015-03-30,2921356232220.39,847584912905.6,735270972050.165
2015-03-31,2762595278560.04,796358781665.13,761927244177.061
2015-04-01,2730278163502.72,931744557999.1,756403476475.795
2015-04-02,2621393790949.63,854682656496.9,782023583128.969
2015-04-03,2609006660657.41,1168370662793.87,841288108767.193
2015-04-04,2792852961263.29,1191608964812.22,866602791697.92
2015-04-05,2680431467814.58,1167770674776.73,895241568121.211
2015-04-06,2738672150396.97,993493704817.34,816121769212.659
2015-04-07,2777637472093.67,825555334898.34,736665832703.717
2015-04-08,2552195330873.9,977416701830.88,764060427123.86
2015-04-09,2501263113658.46,870131919686.14,770319950262.137
2015-04-10,2386527637921.05,786323922324.74,660591854310.517
2015-04-11,2739006464989.5,1144829742718.2,806014342293.3
2015-04-12,2731404750814.47,1146197010992.84,863219612417.88
2015-04-13,2446878873949.27,867016508108.53,723433835395.21
2015-04-14,2360404608846.91,742732463209.14,702058859835.908
2015-04-15,2454296877097.38,832414918402.02,707469487162.134
2015-04-16,2240540776937.92,808399123453.72,719187449107.182
2015-04-17,2271291556632.1,850506571692.24,706504321468.054
2015-04-18,2450223513146.43,1016153119277.68,778647298900.847
2015-04-19,2519982837334.99,1358708447315.22,817460547662.791
2015-04-20,2431365172105.73,843274902553.76,661959001803.855
2015-04-21,2391193992160.31,743405793681.42,687886252163.765
2015-04-22,2311015021629.68,806284658467.11,674067079051.222
2015-04-23,2345299920018.52,740851000897.76,692378201363.794
2015-04-24,2196442809655.24,793585239430.87,677598719983.828
2015-04-25,2408923796118.96,1137439052954.47,792273718040.053
2015-04-26,2520982763870.45,1123975183631.68,797490097460.641
2015-04-27,2456315017737.88,1094044298042.43,694255431246.191
2015-04-28,2165228373546.68,784790085337.44,619425046234.125
2015-04-29,2079605711841.87,984873730325.33,691042745515.973
2015-04-30,2121384286145.88,791930509582.7,687939050068.349
2015-05-01,2507140564144.47,933285848044.18,744887367122.047
2015-05-02,2444772329371.79,1051565825629.2,501627970244.296
2015-05-03,2330358689135.74,1256803076542.53,765163261133.497
2015-05-04,2482685529073.72,1014001574605.21,669919936824.288
2015-05-05,2285301230894.67,915043005258.32,688717113870.752
2015-05-06,2370702718105.03,756252583399.83,694847133685.349
2015-05-07,2350140657282.76,811349900601.99,638865171937.925
2015-05-08,2239885949774.16,964426258791.11,696721605337.324
2015-05-09,2578886395096.32,1539313061040.12,739552403924.854
2015-05-10,2277844083964.44,970728380503.14,759450538899.649
2015-05-11,2359606527649.5,1039561889412.82,657694902446.469
2015-05-12,2373525074809.81,999268557427.66,655940398307.517
2015-05-13,2404267204667.98,935664026931.85,695982835236.962
2015-05-14,2431041978531.59,798316307990.6,790873833875.506
2015-05-15,2392826751422.65,995893303231.91,710365668257.979
2015-05-16,2478691201812.97,1081125906671.69,794745402629.037
2015-05-17,2681694466959.56,1105137278496.69,858205570810.552
2015-05-18,2389041169178.83,815395144311.44,656628506814.442
2015-05-19,2499953407925.6,872274022724.81,675380543850.275
2015-05-20,2275941135560.3,758010084522.9,692676321187.916
2015-05-21,2592952346050.05,703276159616.57,676493727260.695
2015-05-22,2380385648976.84,970028300537.87,692882604595.861
2015-05-23,2359411407762.06,1060591068928.03,756009557476.709
2015-05-24,2482140078140.62,1204713255603.32,801775806230.859
2015-05-25,2539789315784.55,884948237969.49,755534418389.355
2015-05-26,2565020512001.72,954164166436.16,664029225731.439
2015-05-27,2177452340203.8,866053254271.03,671895082318.744
2015-05-28,2205601200509.4,774269037817.69,649486555955.78
2015-05-29,2277527061643.79,844357428076.97,646928033266.232
2015-05-30,2312612794944.61,1058587158300.97,752359594846.59
2015-05-31,2500155855073.32,1485850883077.19,775999460026.299
2015-06-01,2446636596893.88,760653641365.17,656684442521.557
2015-06-02,2235443326781.3,732767350202.59,577678824547.128
2015-06-03,2364507257849.8,849073632841.2,624267191348.533
2015-06-04,2492238070437.46,809263532568.41,654108413504.592
2015-06-05,2388420598164.06,846934015551.55,626476286153.526
2015-06-06,2371185093563.78,1135455994113.09,723748383258.559
2015-06-07,2332633538749.72,1152561720392.69,754407718489.474
2015-06-08,2360110870068.61,754340887943.71,630627574443.181
2015-06-09,2225225536324.98,743088762217.36,629412245763.485
2015-06-10,2467107388288.63,877455709451.28,634136379010.685
2015-06-11,2210569660134.93,718231275349.87,632396344965.652
2015-06-12,2203816477578.58,950937019966.77,632314627401.728
2015-06-13,2257799297441.12,1217201493132.93,698898330677.5
2015-06-14,2360615111980.8,1165080581309.99,748373758363.227
2015-06-15,2295997055803.81,759245485065.6,617753902547.982
2015-06-16,2279222179848.86,823405249003.07,599521890630.523
2015-06-17,2118514332196.62,763146537328.13,634955770556.56
2015-06-18,2268558154179.73,712407941062.24,615652445684.93
2015-06-19,2101319677191.3,753335151722.33,577054587202.605
2015-06-20,2201251255755.27,1223917996846.54,695045524444.79
2015-06-21,2319536596049.62,1232561672328.72,711930718049.176
2015-06-22,2110211259793.55,922139020522.19,605614790504.33
2015-06-23,1928356358231.34,728235869137.82,623855956817.818
2015-06-24,2358256492554.66,778111025512.87,628782143626.131
2015-06-25,2071228277832.18,697416278127.77,660359018952.31
2015-06-26,2009533263571.09,949737910806.73,630472171032.059
2015-06-27,2030619419792.15,1113716063099.68,715474003707.164
2015-06-28,2122543731550.64,936909484530.57,772142740410.384
2015-06-29,2257082116502.54,747284413525.32,650283204663.615
2015-06-30,2286551765632.56,711993204372.62,610453329562.355
2015-07-01,2370545257459.75,650574030979.49,621271524186.522
2015-07-02,2185683580019.89,723330580639.84,671711979486.367
2015-07-03,2182256825558.69,882304761906.32,602986527635.626
2015-07-04,2223814564670.39,1076548284239.72,653452828724.229
2015-07-05,2198276809373.84,894383489336.13,696577539115.931
2015-07-06,2073918341558.23,734100778471.8,602824350456.422
2015-07-07,2168811629670.84,679843017606.55,571933823071.286
2015-07-08,2261229241810.94,797950636977.97,601992997589.582
2015-07-09,2383420858483.22,671408346731.38,615482374136.217
2015-07-10,2182266771026.77,684556716666.68,617613608607.708
2015-07-11,2229018353621.82,949658570994.54,701235934813.159
2015-07-12,2344889292978.33,1067521226931.04,743628904389.432
2015-07-14,2384388792959.2,642997928220.61,604075526974.036
2015-07-15,1839219653611.81,360251767498.33,259811917615.658
2015-07-16,1869879021566.41,757817618002.5,693215076321.243
2015-07-17,2001495479177.72,776422316603.3,640082309612.889
2015-07-18,2038662003822.28,918369552492.66,730441790983
2015-07-19,2441054473497.36,1124933956130.34,787311291426.48
2015-07-20,2255076786212.12,683170927017.66,664068378285.811
2015-07-21,2174368656462.41,704045611602.34,671147844430.031
2015-07-22,2286242083620.04,791701998531.95,653173395503.79
2015-07-23,2125536807061.5,678389659875.63,699852714721.476
2015-07-24,2276930701311.39,912311655602.52,665840479424.021
2015-07-25,2252308485945.88,1129911090465.94,731540779658.487
2015-07-26,2204063004152.17,1167854299987.76,775535929805.029
2015-07-27,2223383405784.11,853639459629.92,690988607803.849
2015-07-28,2395296454320.59,757730035583.51,673242950719.774
2015-07-29,2223664277318.5,763408530954.87,683010530810.103
2015-07-30,2215462532674.38,725640532553.26,667374599902.184
2015-07-31,2113187109025.73,744089804870.79,657855967906.583
2015-08-01,2335406905601.3,1168241989469.48,740771148935.774
2015-08-02,2134276093479.13,1076671651553.4,751513827055.954
2015-08-03,2348230903186.34,747998251729.99,656553142744.229
2015-08-04,2302414050693.17,752761684427.16,679498894918.878
2015-08-05,2190191793901.81,932536463869.98,666753209754.994
2015-08-06,2194534856239.27,679193933442.61,658147069631.976
2015-08-07,2317093230861.97,722514225553.46,644300402014.818
2015-08-08,2140565945319.19,948158026154.89,771321157679.397
2015-08-09,2265815453938.05,872081238352.36,776269828865.442
2015-08-10,2294727688501.12,765320625518.63,650052991718.284
2015-08-11,2327432904094.3,706763030160.46,683904627203.969
2015-08-12,2442264796010.53,813681486208.34,661244391442.736
2015-08-13,2059851328336.11,722601403813.83,661337244414.92
2015-08-14,2094973969926.34,727078181923.85,667871962795.528
2015-08-15,2302611525144.07,1000766531697.64,761063096308.006
2015-08-16,2306176293035.86,1023970028804.19,805089073116.804
2015-08-17,2392029749874.45,670009092057.65,696497275683.528
2015-08-18,2201271582613,676192170943.94,686441901833.202
2015-08-20,2450411131888.6,689571645869.28,723498425958.09
2015-08-21,2029198299461.15,832418237119.81,694421208216.674
2015-08-22,2177011176946.78,955846960392.77,762345646861.732
2015-08-23,2419204478595.29,1251022009708.32,790188237548.354
2015-08-24,2140938143686.96,797482283674.43,613397297108.404
2015-08-25,2182910935545.64,785194684226.18,609039591040.937
2015-08-26,2075954991867,923501816717.88,612900726856.604
2015-08-27,2195748028237.16,711225953286.93,632432869974.424
2015-08-28,2113625825452.79,832223583834.95,657638727250.656
2015-08-29,2148387534387.32,957893930154.68,259864889269.497
2015-08-30,2351169853032.45,1373282389061.81,814328826060.107
2015-08-31,2146894819688.84,721256016456.74,592049736768.765
2015-09-01,2126401250593.3,696009433137.49,643303353585.862
2015-09-02,2170459564225.55,748114523697.31,694621473252.175
2015-09-03,2216800021859.38,690089243184.48,658670432079.212
2015-09-04,2232706496540.94,790610954480.1,697408197139.395
2015-09-05,2269173477281.05,986460182183.52,787230757256.229
2015-09-06,2485695100246.39,1085368605557.52,860299521675.754
2015-09-07,2245872330567.18,968608075323.21,756810926124.777
2015-09-08,2323052030520.47,730330749913.37,680852939347.993
2015-09-09,2076169504857.49,733374828941.11,668614379013.875
2015-09-10,2155108973498.86,671385860765.63,656911286680.421
2015-09-11,2108080848441.69,787991499606.85,648895187289.854
2015-09-12,2356106700279.54,1268506717584.53,765341318321.524
2015-09-13,2203911633560.54,1458722258004.24,811150106052.121
2015-09-14,2310987950190.39,773069810309.16,704004297146.141
2015-09-15,2242611363775.46,770189875281.02,703921433077.045
2015-09-16,2314655688734.61,780335619083.59,706163569063.253
2015-09-17,2177753146516.99,672532796379.91,681435904943.374
2015-09-18,2297018337076.56,816190209131.28,676681369479.405
2015-09-19,2229885061983.9,1451915446127.3,762005329711.431
2015-09-20,2266172104708.56,1089590679228.83,797886534545.168
2015-09-21,2230372241598.39,724037270344.61,708178159344.297
2015-09-22,2117276918240.1,735585327705.35,697892589975.825
2015-09-23,2143748263324.85,863828935389.38,741613466831.196
2015-09-24,2293228176898.48,843621377525.07,701791060045.685
2015-09-25,2085371980531.98,799083741801.21,689014624892.864
2015-09-26,2371945026442.92,1445248013360.15,748448153697.146
2015-09-27,2436319363076.63,1104222641059.28,810729593720.63
2015-09-28,2187762454957.17,766847263828.07,661844342299.732
2015-09-29,2182649372127.78,667542379245.58,658982633128.682
2015-09-30,2283797651829.51,784827803924.18,696901564112.606
2015-10-01,2034371984222.17,681458896799.54,684918250508.081
2015-10-02,2433600107872.48,789333892620.08,689382421028.34
2015-10-03,2478021927351.06,1046989276202.75,848318455150.586
2015-10-04,2315290209723.85,1213689091884.6,892769736158.346
2015-10-05,2334836481584.08,720033498889.32,731616487435.827
2015-10-06,2495255010506.89,735237454732.05,751647072493.603
2015-10-07,2207846248562.86,741071089941.89,759359951275.206
2015-10-09,2178471176096.34,733963582071.24,736884209056.859
2015-10-10,2421526484860.22,1093792586411.81,804840910080.74
2015-10-11,2313784132390.17,967942512696.08,893020011952.281
2015-10-12,2315913103308.37,1598764460680.27,764306548545.311
2015-10-13,2344876588543.26,681898422916.71,748208084931.475
2015-10-14,2367213457724.92,835663017166.93,769279218514.769
2015-10-15,2220626626254.99,641338221468.36,743950387844.19
2015-10-16,2261495353141.44,799523734060.73,719100436664.183
2015-10-17,2503604519554.35,1206900915645.33,858338085090.204
2015-10-18,2686661105083.51,1107085740062.38,906644489603.735
2015-10-19,2481486676075.59,759308737028.53,747866331494.406
2015-10-20,2354845785930.56,867072751082.46,715597929642.597
2015-10-21,2348333289621.86,767765175693.25,733086326759.815
2015-10-22,2306396526988.54,889296625328.38,729933730485.932
2015-10-23,2361209682046.76,987915623807.21,700384253113.876
2015-10-24,2424776835535.6,1104538478402.29,840024320811.05
2015-10-25,2351846062444.37,1076539870169.39,931691865450.13
2015-10-26,2342623946143.05,904031025227.28,709880555183.891
2015-10-27,2140988208711.08,912784265586.67,753847892988.335
2015-10-28,2177839851841.46,902061015917.71,749593921962.71
2015-10-29,2237608060842.28,706163727145.89,754392487462.854
2015-10-30,2273277581302.45,868328581210.92,713602111093.238
2015-10-31,2167756264744.73,1282421982425.57,893726858374.11
2015-11-01,2340865861646.06,1180888140115.64,931397614320.426
2015-11-02,2319116303306.44,752387876013.4,785618254463.599
2015-11-03,2268535962958.59,659451751248.85,719603520654.245
2015-11-04,2276761981035.79,856850300104.03,778346674256.691
2015-11-05,2189747941167.54,765521851213.74,730000071441.623
2015-11-06,2195430293975.58,810488633947.45,749027959451.186
2015-11-07,2268019308858.28,1229591514937.37,905694452556.813
2015-11-08,2257783308441.81,1232242824477.65,942970856551.404
2015-11-09,2411851042516.76,803315882244.84,773841283729.755
2015-11-10,2372072739981.2,785668301665.69,744446595743.71
2015-11-11,2246899911292.01,868935147183.35,798661274452.327
2015-11-12,2371019687623.02,749704428661,753411024454.646
2015-11-13,2523782154405.38,799691204364.8,754178811205.03
2015-11-14,2181318961214.26,1251512243492.28,844346145054.177
2015-11-15,2393990563968.37,1214336293574.62,914616438760.182
2015-11-16,2390184510353.35,830513549084.34,729324109310.32
2015-11-17,2292758144011.63,667845035196.12,725456197074.422
2015-11-18,2168450281979.4,671881762653.28,732212019580.311
2015-11-19,2160294484227.1,621847630164.86,748748636608.057
2015-11-20,2211788427303.18,744629070266.86,736348135407.783
2015-11-21,2246863548118.57,998993789743.31,845296144847.126
2015-11-22,2259555399706,938153849004.17,907129292757.013
2015-11-23,2166850838013.62,853035096473.84,712530223820.42
2015-11-24,1932931528541.92,731537678290.78,774121064339.295
2015-11-25,2234792367944.04,669053187739.75,781671424291.654
2015-11-26,2113266702512.05,640457340357.13,742693129045.709
2015-11-27,2015806226272.02,816607752608.8,762056277830.128
2015-11-28,2331722804805.92,1073646788172.66,843815795668.915
2015-11-29,2345753582667.89,1354416542411.42,905020582257.32
2015-11-30,2162551065286.13,594238967394,731831053389.686
2015-12-01,2300391548780.75,594176743833.64,676748332832.744
2015-12-02,2223869237400.64,815200370293.43,764669429455.479
2015-12-03,2224997279735.53,766203867892.31,742164144384.96
2015-12-04,2387896742282.93,791616905793.22,714208114331.971
2015-12-05,2309104398871.56,1151061640112.07,797061629148.186
2015-12-06,2438811347159.18,1063593749646.81,877100306068.18
2015-12-07,2312759430498.97,917789239996.45,746402847669.522
2015-12-08,2575987565894.08,829964047055.33,682709683122.8
2015-12-09,2619700067899.54,858307045542.94,708062603861.654
2015-12-10,2423522848364.5,775377631976.78,720598443831.3
2015-12-11,2770422179039.77,826134108852.17,739091925144.598
2015-12-12,2496480798974.42,1184933379310.98,853737259625.592
2015-12-13,2643894951954.36,1363954770055.37,875046206512.102
2015-12-14,2523358855420.42,958498143513.1,754604133150.488
2015-12-15,2576790296362.92,884092967984.52,744786112547.582
2015-12-16,2640023269099.51,824694382116.37,792388352333.498
2015-12-17,2506361930166.21,1040899083024.29,782533990707.207
2015-12-18,2410151329466.7,848858009708.2,760340321964.419
2015-12-19,2367190215310.93,1226057599127.87,866448084235.55
2015-12-20,2384858627067.28,1203731791809.37,936636006280.277
2015-12-21,2614306806969.99,919441553520.7,813168890287.406
2015-12-22,2467908868627.47,885447734874.11,670821675937.341
2015-12-24,2539715225223.5,800136146052.19,754916542589.373
2015-12-25,2572162853023.82,757574966286.02,234093061441.455
2015-12-26,2252671620192.84,1102072886068.22,73331261428.1182
2015-12-27,2493838488703.42,1129560518600.41,648883304175.667
2015-12-28,2439525564346.51,1064043995750.14,740470412659.932
2015-12-29,2443016894631.99,1097750502517.56,831945287005.688
2015-12-30,2318683446410.11,1121603451559.55,875858866231.73
2015-12-31,2333113375253.48,812501698282.69,737626205378.053
2016-01-01,2174900058331.23,1059227582765.9,870567658636.942
2016-01-02,2396310603109.6,1292687755616.55,969883309369.446
2016-01-03,2495005151230.7,1420755034001.63,1007080027240.44
2016-01-04,2506589442963.18,916499565812.26,843627308384.29
2016-01-05,2555506509879.16,939501403863.15,882362312710.52
2016-01-06,2517382050224.05,988147092640.01,890091268356.019
2016-01-07,2545323651382.62,880385004929.09,864948138920.04
2016-01-08,2547759083318.32,1174369445663.83,841458939069.994
2016-01-09,2861249112808.43,1392017600533.78,942135774357.329
2016-01-10,2783211130272.87,1510537314043.25,1004360204687.51
2016-01-11,2786405467596.88,1032075067148.93,816580637170.707
2016-01-12,2677772572510.76,863334664506.39,806709057589.886
2016-01-13,2705223774468.12,889531335628.39,821121573977.358
2016-01-14,2539819027810.97,869500155976.43,829544607239.389
2016-01-15,2623028434498.63,1002091480795.96,808935048995.752
2016-01-16,2629470930803.49,1365128971711.3,938278290973.929
2016-01-17,2743826372120.45,1356482133125.63,990181808095.294
2016-01-18,2641646803200.89,1390159079776.17,851069219331.67
2016-01-19,2753329455435.39,841350979714.95,847951329098.098
2016-01-20,2721459165324.64,882216306121.51,843704428849.857
2016-01-21,2644743548543.71,875079362630.8,884767628576.598
2016-01-22,2886166431762.1,1064383365602.1,874585468507.568
2016-01-23,2822538092083.99,1358135960150.16,1057777747597.64
2016-01-24,2655440763714.05,1329829042280.11,1025015738652.97
2016-01-25,2801314703589.19,798115427398.08,861079701691.834
2016-01-26,2595142478237.11,974426544665.54,861573907665.493
2016-01-27,2579936289373.1,993249719384,854209214744.898
2016-01-28,2643157867718.32,975321285744.54,852418180110.138
2016-01-29,2566902107065.9,944611585314.69,801714103473.04
2016-01-30,2965094743671.17,1505174343958,959004281255.454
2016-01-31,2821099600922.69,1467451535043.57,1041731923760.28
2016-02-01,2869891480102.79,843598420351.32,859460731283.674
2016-02-02,2712936297257.8,939023117030.76,836778726078.46
2016-02-03,2928445074718.58,994752011838.31,912934480722.311
2016-02-04,2702327676419.83,954039177480.26,931829359512.604
2016-02-05,2589992102943.59,1120368510042.67,877062196489.836
2016-02-06,2911350138508.15,1503954006516.73,992389516747.815
2016-02-07,2927780074376.33,1288067902273.87,999455808028.361
2016-02-08,2860454455946.76,766267540564.01,751712270121.161
2016-02-09,2746510637571.4,1081396049626.42,843600979329.969
2016-02-10,2603717594025.01,1001777685931.42,877059576845.389
2016-02-11,2657335896385.27,982884067735.45,943788092176.245
2016-02-12,2803283054167.07,1184121384970.81,894233931347.504
2016-02-13,2907773858815.45,1486114027687.92,1003333960558.31
2016-02-14,3009506427259.18,1515403074748.57,1053797966620.5
2016-02-15,2913647649140.76,1015518040719.09,1013376509250.66
2016-02-16,2789996124453.79,1160789191698.2,852605909149.678
2016-02-17,2758364819728.18,904513235354.1,902165746725.662
2016-02-18,2787556656057.7,980284546554.08,864020716100.896
2016-02-19,2815949399497.63,1062433637266.26,872892962166.207
2016-02-20,2808167083719.48,1330541503043.99,982247535390.245
2016-02-21,3123154656978.89,1504824396226.66,1043427795282.39
2016-02-22,3001168526610.25,988301611875.62,903317271520.349
2016-02-23,3028304895761.77,1108096018002.85,909544340572.518
2016-02-24,2732130817305.7,959167529495.16,793127223674.788
2016-02-25,2680701832809.27,1060656664199.17,855582119578.272
2016-02-26,2612404507205.63,848650959145.52,708877512029.04
2016-02-27,2764106913187.14,1396179247588.06,1047084905233.88
2016-02-28,3219434710881.42,1499359489587.25,1056840776785.68
2016-02-29,2895256188160.75,432404924265.45,400878134778.756
2016-03-01,2670773803326.17,964110921611.09,743763349926.477
2016-03-02,2857427121138.49,947929335151.95,904181087547.659
2016-03-03,2637887154341.48,960413973289.15,887696392597.072
2016-03-04,2751784821226.12,1066862178432.97,825143219244.948
2016-03-05,2865005446601.95,1403273535736.68,999715981901.523
2016-03-06,2974504618384.2,1367066544217.84,1012424032498.91
2016-03-07,3059782318728.79,948675773555.47,884212872897.636
2016-03-08,2610087688325.6,805588425054.1,864881169162.125
2016-03-09,2825941207256.45,1054223841114,797103876159.702
2016-03-10,2591891084260.39,949882589870.14,848314592090.371
2016-03-11,2726872340522.62,1066374524015.26,851261272160.499
2016-03-12,2952894804294.69,1233655509834.91,1005100004230.27
2016-03-13,2838986838578.18,1252939074701.42,1006993572440.92
2016-03-14,3008357187359.29,869034998528.35,872393175718.407
2016-03-15,2758928378152.24,782999833738.11,852972726801.118
2016-03-16,2492053014812.54,873991402911.63,869606100472.036
2016-03-17,2663811951024.59,760563434052.77,735828198107.058
2016-03-18,2506206435748.82,966486690211.32,850767606135.137
2016-03-19,2999694170829,1299860002729.47,947234483402.79
2016-03-20,2628939408103.05,1558208295427.03,981658331460.665
2016-03-21,2425719978102.06,1067167748155.81,856781111399.937
2016-03-22,2808747802737.45,958983066674.92,813383870432.671
2016-03-23,2633628180322.17,1023107774081.56,803203002520.293
2016-03-24,2866099387752.33,942889018489.63,818243703484.839
2016-03-25,2962234599133.13,1132520575927.15,867764353550.219
2016-03-26,2882949548285.59,1434238698157.13,890926660040.307
2016-03-27,2755233977489.39,1256998055939.72,897019449162.649
2016-03-28,2865800621686.8,1362841185833.73,848131386518.652
2016-03-29,2789594402180.2,894425466899.48,811825387656.437
2016-03-30,2863674405876.95,1108952384973.73,783429294160.245
2016-03-31,2900037675631.17,1036149180519.22,791093662072.301
2016-04-01,2750928229538.24,1225403393261.87,775633759676.69
2016-04-02,2912068330400.19,1491760569308.47,877063739316.1
2016-04-03,2783385823838.56,1412380797193.97,867110773786.158
2016-04-04,2959502272989.78,1050395357634.22,797529334182.434
2016-04-05,2650748914677.68,1141175416364.81,809570507462.807
2016-04-06,2796244997144.3,1121919501563.54,829460179346.895
2016-04-07,2810761633662.28,1076545835266.73,798809380147.493
2016-04-08,2679907864893.86,1166576177040.98,807485795269.75
2016-04-09,2972117263953.25,1459944912243.09,921987122852.828
2016-04-10,2853222690306.88,1430906803167.04,965932072033.335
2016-04-11,2719467955754.89,1068336474773.55,750452444009.952
2016-04-12,2783110649663.26,989446513587.78,754657393604.26
2016-04-13,2496504622643.61,905860486348.96,763509106178.55
2016-04-14,2549181734843.86,948430491960.34,744775417874.868
2016-04-15,2419570895357.19,1107843158404.1,779306788315.804
2016-04-16,2823813770478.29,1594490740224.83,904599518493.742
2016-04-17,2683864800168.74,1425710647994.8,918919720543.943
2016-04-18,2529039611849.62,829361860307.7,795422316390.485
2016-04-19,2638261673494.42,965903497630.41,814006074566.612
2016-04-20,2411798289562.26,842777011327.89,822179937665.719
2016-04-21,2421694825577.41,879283021963.21,836724972349.066
2016-04-22,2351004281626.78,904829058839.42,819165155590.211
2016-04-23,2346146082901.55,1229111388595.89,913456977865.913
2016-04-24,2539269988859.46,1587857365720.12,945732586121.55
2016-04-25,2510106079955.33,868337174146.8,774917243258.913
2016-04-26,2490803294329.93,1003791470861.82,815030005431.262
2016-04-27,2374594166989.25,943901905020.81,728296929667.981
2016-04-29,2982665855547.45,889220737874.46,820739377426.2
2016-04-30,3927331124154.93,1276819124223.42,944545851102.894
2016-05-01,4200107026536.26,1342014244098.19,966439342948.583
2016-05-02,4105765709035.06,1063512002756.85,882801481185.114
2016-05-03,4341359921094.43,887610408722.59,895089630299.633
2016-05-04,4428122489136.19,855504891205.54,868801634923.047
2016-05-05,4412874341456.92,1046690234476.52,952285318634.665
2016-05-06,4622791430993.39,980699893039.56,919329881248.304
2016-05-07,4625889686939.92,1187926504435.31,981903277247.039
2016-05-08,4313888319540.75,1194611530488.56,1002694258513.81
2016-05-09,4115073816362.13,975831956400.06,889198680412.437
2016-05-10,4262105664574.45,779213704568.82,887030666395.549
2016-05-11,3992535072380.41,938732102725.88,890056366973.313
2016-05-12,3944912239861.06,727668366823.92,885863376922.3
2016-05-13,3775074006082.7,892927448054.26,910371735835.633
2016-05-14,3934303444535.69,1324765925618.02,1016597112393.86
2016-05-15,3984861878265.14,1378442161659.45,969539750923.354
2016-05-16,3733507270866.77,1006755535239.89,953114429342.458
2016-05-17,4058793080733.27,977172934303.5,904151541825.829
2016-05-18,3848677927646.1,790777411901.77,831277560289.006
2016-05-19,3643674785090.28,828982345664.59,888053680645.295
2016-05-20,3984864999174.17,1012069193943.6,894167135691.096
2016-05-21,3765182716218.49,1182405881346.27,1017872349584.99
2016-05-22,3844760427997.94,1264600139840.14,989529589657.96
2016-05-23,3793889694226.05,1216108783881.22,844523274948.025
2016-05-24,3747841193077.51,720757769635.12,889737478446.643
2016-05-25,3634362234454.02,776298970393.83,920559229504.191
2016-05-26,3527858670367.83,799532396113.29,922868032872.824
2016-05-27,3402328484912.58,856639512955.06,917919437805.555
2016-05-29,3423838878395.35,1229502079885.87,973207119790.101
2016-05-30,3518602511946.75,826296786460.02,918045076986.808
2016-05-31,3512106942234.98,756805626707.55,860766377870.794
2016-06-01,3276710010804.32,720038616804.01,848773862100.857
2016-06-02,3209365892949.09,715288182974.79,827918592661.446
2016-06-03,3233575854007.51,751169648185.32,870391042761.633
2016-06-04,3052067302840.97,1103103428108.91,911426704159.929
2016-06-05,3245644451278.86,1037352144380.57,966154736997.568
